Name/Identifier	Unit type	Cost	Support Cost	Production time	Starting honour handicap	Units base strength	Number of men in unit ( Base value before scaling )	Honour step value	General candidate? ( eg. Stealth troops are not )	Rebelling Troop mixes this unit can belong to	Ruler ID troop advantage	Region ID troop advantage	Dojo advantage modifier	Unit choices (AI)	Unit Speciality extra building influences	Buildings needed to produce this Unit	Unit Class	Moral Bonus	Aplicable periods	Is this units base unitsize scalable?	Stats and general info about this trooptype	"Is the unit invisible to other players in the strategy map?
For units indicates a stealth unit"	Unit specialities	Tooltip Labels	Mount type	The body type + is it recolourable? + does it have a hi-res texture page.	If this unit is a leader of a faction then specify here which faction it leads. Different units may be specified for each time period and are assigned in the order the units are listed. Any time periods remaining unassigned will be assigned the last unit specified as a leader for the particular faction.  	Faction Association	Region	The order in which the units suitability for formation positions is evaluated. 	"Another set of suitability values for the formations troop types, this one represents the suitability of a type to perform certain tasks."	Specific cultures this unit belongs to. 	"Ship info, including stats ( if this is a ship ).."	NumSupportingRanks   Number of ranks behind first that can give support in melee. Default is 0.	"Effects chance of becomming inpetuous, and some other morale effects. Default is NORMAL."	Affects how evenly spaced the troops are in formation. Cosmetic only. Default is POORLY_FORMED.	"ShieldType. The type of shield the unit is considered to have for combat purposes
"	"MeleeWithShield. True if the unit can use the shield in melee. False if it has a weapon that needs two hands
"	ShieldModifier. The benefit the unit receives from having a shield. Units with heavy 	"ArmourPierciingWeapon  True if the weapon type is particularly effective against armoured troops
"	"CavAttackBonus The factor bonus the unit recieves when attacking cavalry
"	"CavDefenseBonus. The factor bonus the unit receives when defending against cavalry
"	Units this unit is fearful of.	This describes how much the unit affects the Zeal of the followers for each religion.	This describes how much the unit affects the Faith of the followers for each religion.	Dismounting info.	DismountInOpenBattle	Weapon type	Mercenary Unit	Period association for non campaign games.	Faction association for non campaign games.
TeutonicKnights	CAVALRY	650	10	1	0	80	40	1	PREFERRED					"POVERTY_STRICKEN(22.6), DESPERATE_DEFENCE(22.6), CATHOLIC_EXPANSIONIST(271.2), CATHOLIC_NAVAL_EXPANSIONIST(271.2), CATHOLIC_TRADER(226), CATHOLIC_CRUSADER_TRADER(226), CATHOLIC_EXPANSIONIST_CRUSADER(271.2), CATHOLIC_DEFENSIVE_CRUSADER(180.8), POPE(113), CATHOLIC_DEFENSIVE(180.8), CATHOLIC_ISOLATIONIST(113), ORTHODOX_DEFENSIVE(180.8), ORTHODOX_EXPANSIONIST(271.2), ORTHODOX_STAGNANT(226), MUSLIM_PEACEFUL(226), MUSLIM_EXPANSIONIST(271.2), MUSLIM_DEVOUT(271.2), BARBARIAN_RAIDER(361.6), REBELS(226), CLOSE_TO_SUPPORT_LIMIT(146.9)"			"ATTACKER,AMBUSH,ANTI_MISSILE,CAVALRY"		ALL_PERIODS	YES	"HEIGHT( 125 ), RADIUS( 50 ), SCALE( 138 ), PROJECTILE_TYPE( NONE ), SAMURAI( YES ), MARCH_SPEED( 9 ), RUN_SPEED( 20 ), CHARGE_SPEED( 22 ), MIN_TURNSPEED( 2 ), MAX_TURNSPEED( 8 ), TURN_TO_MOTION_SPEED( 8 ), MAX_INMOTION_TURN( 96 ), FORMATION_WIDTH_SPACING( 115 ), FORMATION_LENGTH_SPACING( 125 ), ENGAGEMENT_THRESHOLD( 2000 ), CHARGE_BONUS( 8 ), MELEE_BONUS( 5 ), DEFENCE_BONUS( 5 ), ARMOUR_LEVEL( 7 ), HONOUR_LEVEL( 8 ), AMMO( 0 ), FORMATIONS_PREFERRED_NUM_ROWS( 4 )"	NO		"own_unit_tooltip1, own_unit_tooltip2, other_unit_tooltip1,  other_unit_tooltip2"	HORSE	"MKNIGHT, YES, YES, KHorse"		ALL_FACTIONS		"Missile, Shocktroop, Spear, Cavalry"	"SKIRMISH(0), ADVANCE_PARTY(1),
OUTFLANKING_FORCE(1), MAIN_BODY(1), HOLD_TERRAIN(0), RESERVE(1), REINFORCEMENT(1), ASSAULT(2), ASSAULT_COVER(0), ASSAULT_COVER_CASTLE_ATTACK(0), COVER(0)"	MUSLIM		0	UNCONTROLLED		CAV	YES	0.5	NO	0	0	"BerberCamel, bedouincamelwarriors"			ChivalricFootKnights		SWORD			ALL_FACTIONS
Lancers	CAVALRY	800	17	1	0	80	40	1	PREFERRED					"POVERTY_STRICKEN(32.6), DESPERATE_DEFENCE(32.6), CATHOLIC_EXPANSIONIST(391.2), CATHOLIC_NAVAL_EXPANSIONIST(391.2), CATHOLIC_TRADER(326), CATHOLIC_CRUSADER_TRADER(326), CATHOLIC_EXPANSIONIST_CRUSADER(391.2), CATHOLIC_DEFENSIVE_CRUSADER(260.8), POPE(163), CATHOLIC_DEFENSIVE(260.8), CATHOLIC_ISOLATIONIST(163), ORTHODOX_DEFENSIVE(260.8), ORTHODOX_EXPANSIONIST(391.2), ORTHODOX_STAGNANT(326), MUSLIM_PEACEFUL(326), MUSLIM_EXPANSIONIST(391.2), MUSLIM_DEVOUT(391.2), BARBARIAN_RAIDER(521.6), REBELS(326), CLOSE_TO_SUPPORT_LIMIT(260.8)"			"ATTACKER,AMBUSH,ANTI_MISSILE,CAVALRY"		"HIGH, LATE"	YES	"HEIGHT( 125 ), RADIUS( 50 ), SCALE( 138 ), PROJECTILE_TYPE( NONE ), SAMURAI( YES ), MARCH_SPEED( 9 ), RUN_SPEED( 20 ), CHARGE_SPEED( 22 ), MIN_TURNSPEED( 2 ), MAX_TURNSPEED( 8 ), TURN_TO_MOTION_SPEED( 8 ), MAX_INMOTION_TURN( 96 ), FORMATION_WIDTH_SPACING( 115 ), FORMATION_LENGTH_SPACING( 125 ), ENGAGEMENT_THRESHOLD( 2000 ), CHARGE_BONUS( 8 ), MELEE_BONUS( 5 ), DEFENCE_BONUS( 7 ), ARMOUR_LEVEL( 9 ), HONOUR_LEVEL( 8 ), AMMO( 0 ), FORMATIONS_PREFERRED_NUM_ROWS( 4 )"	NO		"own_unit_tooltip1, own_unit_tooltip2, other_unit_tooltip1,  other_unit_tooltip2"	HORSE	"LAKNIGHT, YES, YES, ArmHorse"		ALL_FACTIONS		"Missile, Shocktroop, Spear, Cavalry"	"SKIRMISH(0), ADVANCE_PARTY(1),
OUTFLANKING_FORCE(1), MAIN_BODY(1), HOLD_TERRAIN(0), RESERVE(1), REINFORCEMENT(1), ASSAULT(2), ASSAULT_COVER(0), ASSAULT_COVER_CASTLE_ATTACK(0), COVER(0)"	MUSLIM		0	UNCONTROLLED		NONE	YES	0	NO	0	0	"BerberCamel, bedouincamelwarriors"			ChivalricFootKnights		SWORD			ALL_FACTIONS
ChivalricKnights	CAVALRY	650	17	1	0	80	40	1	PREFERRED					"POVERTY_STRICKEN(27.6), DESPERATE_DEFENCE(27.6), CATHOLIC_EXPANSIONIST(331.2), CATHOLIC_NAVAL_EXPANSIONIST(331.2), CATHOLIC_TRADER(276), CATHOLIC_CRUSADER_TRADER(276), CATHOLIC_EXPANSIONIST_CRUSADER(331.2), CATHOLIC_DEFENSIVE_CRUSADER(220.8), POPE(138), CATHOLIC_DEFENSIVE(220.8), CATHOLIC_ISOLATIONIST(138), ORTHODOX_DEFENSIVE(220.8), ORTHODOX_EXPANSIONIST(331.2), ORTHODOX_STAGNANT(276), MUSLIM_PEACEFUL(276), MUSLIM_EXPANSIONIST(331.2), MUSLIM_DEVOUT(331.2), BARBARIAN_RAIDER(441.6), REBELS(276), CLOSE_TO_SUPPORT_LIMIT(179.4)"			"ATTACKER,AMBUSH,ANTI_MISSILE,CAVALRY"		"HIGH, LATE"	YES	"HEIGHT( 125 ), RADIUS( 50 ), SCALE( 138 ), PROJECTILE_TYPE( NONE ), SAMURAI( YES ), MARCH_SPEED( 9 ), RUN_SPEED( 20 ), CHARGE_SPEED( 22 ), MIN_TURNSPEED( 2 ), MAX_TURNSPEED( 8 ), TURN_TO_MOTION_SPEED( 8 ), MAX_INMOTION_TURN( 96 ), FORMATION_WIDTH_SPACING( 115 ), FORMATION_LENGTH_SPACING( 125 ), ENGAGEMENT_THRESHOLD( 2000 ), CHARGE_BONUS( 8 ), MELEE_BONUS( 5 ), DEFENCE_BONUS( 5 ), ARMOUR_LEVEL( 7 ), HONOUR_LEVEL( 8 ), AMMO( 0 ), FORMATIONS_PREFERRED_NUM_ROWS( 4 )"	NO		"own_unit_tooltip1, own_unit_tooltip2, other_unit_tooltip1,  other_unit_tooltip2"	HORSE	"PLATECAV, YES, YES, KHorse"		ALL_FACTIONS		"Missile, Shocktroop, Spear, Cavalry"	"SKIRMISH(0), ADVANCE_PARTY(1),
OUTFLANKING_FORCE(1), MAIN_BODY(1), HOLD_TERRAIN(0), RESERVE(1), REINFORCEMENT(1), ASSAULT(2), ASSAULT_COVER(0), ASSAULT_COVER_CASTLE_ATTACK(0), COVER(0)"	MUSLIM		0	UNCONTROLLED		CAV	YES	0.5	NO	0	0	"BerberCamel, bedouincamelwarriors"			ChivalricFootKnights	yes	SWORD			ALL_FACTIONS
Gendarmes	CAVALRY	375	14	1	0	80	40	1	PREFERRED					"POVERTY_STRICKEN(18.5), DESPERATE_DEFENCE(18.5), CATHOLIC_EXPANSIONIST(222), CATHOLIC_NAVAL_EXPANSIONIST(222), CATHOLIC_TRADER(185), CATHOLIC_CRUSADER_TRADER(185), CATHOLIC_EXPANSIONIST_CRUSADER(222), CATHOLIC_DEFENSIVE_CRUSADER(148), POPE(92.5), CATHOLIC_DEFENSIVE(148), CATHOLIC_ISOLATIONIST(92.5), ORTHODOX_DEFENSIVE(148), ORTHODOX_EXPANSIONIST(222), ORTHODOX_STAGNANT(185), MUSLIM_PEACEFUL(185), MUSLIM_EXPANSIONIST(222), MUSLIM_DEVOUT(222), BARBARIAN_RAIDER(296), REBELS(185), CLOSE_TO_SUPPORT_LIMIT(68.45)"			"ATTACKER,AMBUSH,ANTI_MISSILE,CAVALRY"		LATE	YES	"HEIGHT( 125 ), RADIUS( 50 ), SCALE( 138 ), PROJECTILE_TYPE( NONE ), SAMURAI( YES ), MARCH_SPEED( 9 ), RUN_SPEED( 20 ), CHARGE_SPEED( 22 ), MIN_TURNSPEED( 2 ), MAX_TURNSPEED( 8 ), TURN_TO_MOTION_SPEED( 8 ), MAX_INMOTION_TURN( 96 ), FORMATION_WIDTH_SPACING( 115 ), FORMATION_LENGTH_SPACING( 125 ), ENGAGEMENT_THRESHOLD( 2000 ), CHARGE_BONUS( 4 ), MELEE_BONUS( 3 ), DEFENCE_BONUS( 5 ), ARMOUR_LEVEL( 7 ), HONOUR_LEVEL( 4 ), AMMO( 0 ), FORMATIONS_PREFERRED_NUM_ROWS( 4 )"	NO		"own_unit_tooltip1, own_unit_tooltip2, other_unit_tooltip1,  other_unit_tooltip2"	HORSE	"PLATECAV, YES, YES, KHorse"		ALL_FACTIONS		"Missile, Shocktroop, Spear, Cavalry"	"SKIRMISH(0), ADVANCE_PARTY(1),
OUTFLANKING_FORCE(1), MAIN_BODY(1), HOLD_TERRAIN(0), RESERVE(1), REINFORCEMENT(1), ASSAULT(2), ASSAULT_COVER(0), ASSAULT_COVER_CASTLE_ATTACK(0), COVER(0)"	MUSLIM		0		FORMED	CAV	YES	0.5	NO	0	0	"BerberCamel, bedouincamelwarriors"			ChivalricManAtArms	yes	SWORD			ALL_FACTIONS
GothicFootKnights	INFANTRY	475	6	1	0	80	40	1	PREFERRED					"POVERTY_STRICKEN(16.8), DESPERATE_DEFENCE(16.8), CATHOLIC_EXPANSIONIST(201.6), CATHOLIC_NAVAL_EXPANSIONIST(201.6), CATHOLIC_TRADER(168), CATHOLIC_CRUSADER_TRADER(168), CATHOLIC_EXPANSIONIST_CRUSADER(201.6), CATHOLIC_DEFENSIVE_CRUSADER(134.4), POPE(84), CATHOLIC_DEFENSIVE(134.4), CATHOLIC_ISOLATIONIST(84), ORTHODOX_DEFENSIVE(134.4), ORTHODOX_EXPANSIONIST(201.6), ORTHODOX_STAGNANT(168), MUSLIM_PEACEFUL(168), MUSLIM_EXPANSIONIST(201.6), MUSLIM_DEVOUT(201.6), BARBARIAN_RAIDER(268.8), REBELS(168), CLOSE_TO_SUPPORT_LIMIT(78.96)"			"ATTACKER,AMBUSH,ANTI_MISSILE,CAVALRY"		LATE	YES	"HEIGHT( 85 ), RADIUS( 25 ), SCALE( 120 ), PROJECTILE_TYPE( NONE ), SAMURAI( YES ), MARCH_SPEED( 4 ), RUN_SPEED( 8 ), CHARGE_SPEED( 9 ), MIN_TURNSPEED( 2 ), MAX_TURNSPEED( 8 ), TURN_TO_MOTION_SPEED( 8 ), MAX_INMOTION_TURN( 96 ), FORMATION_WIDTH_SPACING( 60 ), FORMATION_LENGTH_SPACING( 60 ), ENGAGEMENT_THRESHOLD( 1500 ), CHARGE_BONUS( 4 ), MELEE_BONUS( 5 ), DEFENCE_BONUS( 6 ), ARMOUR_LEVEL( 6 ), HONOUR_LEVEL( 8 ), AMMO( 0 ), FORMATIONS_PREFERRED_NUM_ROWS( 3 )"	NO		"own_unit_tooltip1, own_unit_tooltip2, other_unit_tooltip1,  other_unit_tooltip2"		"FULLPLAR, YES, YES"		ALL_FACTIONS		"Missile, Shocktroop, Spear, Cavalry"	"SKIRMISH(0), ADVANCE_PARTY(1),
OUTFLANKING_FORCE(1), MAIN_BODY(1), HOLD_TERRAIN(0), RESERVE(1), REINFORCEMENT(1), ASSAULT(2), ASSAULT_COVER(0), ASSAULT_COVER_CASTLE_ATTACK(0), COVER(0)"	MUSLIM		0			NONE	NO	0	YES	0	0						AXE			ALL_FACTIONS
EarlyRoyalKnights	CAVALRY	325	25	1	0	80	20	1	PREFERRED					"POVERTY_STRICKEN(29.5), DESPERATE_DEFENCE(11.8), CATHOLIC_EXPANSIONIST(94.4), CATHOLIC_NAVAL_EXPANSIONIST(94.4), CATHOLIC_TRADER(118), CATHOLIC_CRUSADER_TRADER(118), CATHOLIC_EXPANSIONIST_CRUSADER(94.4), CATHOLIC_DEFENSIVE_CRUSADER(94.4), POPE(59), CATHOLIC_DEFENSIVE(94.4), CATHOLIC_ISOLATIONIST(59), ORTHODOX_DEFENSIVE(94.4), ORTHODOX_EXPANSIONIST(94.4), ORTHODOX_STAGNANT(118), MUSLIM_PEACEFUL(118), MUSLIM_EXPANSIONIST(94.4), MUSLIM_DEVOUT(94.4), BARBARIAN_RAIDER(47.2), REBELS(118), CLOSE_TO_SUPPORT_LIMIT(37.76)"					EARLY	NO	"HEIGHT( 125 ), RADIUS( 50 ), SCALE( 138 ), PROJECTILE_TYPE( NONE ), SAMURAI( YES ), MARCH_SPEED( 9 ), RUN_SPEED( 20 ), CHARGE_SPEED( 22 ), MIN_TURNSPEED( 2 ), MAX_TURNSPEED( 8 ), TURN_TO_MOTION_SPEED( 8 ), MAX_INMOTION_TURN( 96 ), FORMATION_WIDTH_SPACING( 115 ), FORMATION_LENGTH_SPACING( 125 ), ENGAGEMENT_THRESHOLD( 2000 ), CHARGE_BONUS( 8 ), MELEE_BONUS( 4 ), DEFENCE_BONUS( 3 ), ARMOUR_LEVEL( 4 ), HONOUR_LEVEL( 8 ), AMMO( 0 ), FORMATIONS_PREFERRED_NUM_ROWS( 3 )"	NO		"own_unit_tooltip1, own_unit_tooltip2, other_unit_tooltip1,  other_unit_tooltip2"	HORSE	"MAILHCAV, YES, YES, LiHorse"		ALL_FACTIONS		"Missile, Shocktroop, Spear, Cavalry"	"SKIRMISH(0), ADVANCE_PARTY(1),
OUTFLANKING_FORCE(1), MAIN_BODY(1), HOLD_TERRAIN(0), RESERVE(1), REINFORCEMENT(1), ASSAULT(2), ASSAULT_COVER(0), ASSAULT_COVER_CASTLE_ATTACK(0), COVER(0)"	MUSLIM		0	UNCONTROLLED		CAV	YES	1	NO	0	0	"BerberCamel, bedouincamelwarriors"			FeudalFootKnights		SWORD			ALL_FACTIONS
HighRoyalKnights	CAVALRY	525	25	1	0	80	20	1	PREFERRED					"POVERTY_STRICKEN(18.5), DESPERATE_DEFENCE(18.5), CATHOLIC_EXPANSIONIST(148), CATHOLIC_NAVAL_EXPANSIONIST(148), CATHOLIC_TRADER(185), CATHOLIC_CRUSADER_TRADER(185), CATHOLIC_EXPANSIONIST_CRUSADER(148), CATHOLIC_DEFENSIVE_CRUSADER(148), POPE(92.5), CATHOLIC_DEFENSIVE(148), CATHOLIC_ISOLATIONIST(92.5), ORTHODOX_DEFENSIVE(148), ORTHODOX_EXPANSIONIST(148), ORTHODOX_STAGNANT(185), MUSLIM_PEACEFUL(185), MUSLIM_EXPANSIONIST(148), MUSLIM_DEVOUT(148), BARBARIAN_RAIDER(74), REBELS(185), CLOSE_TO_SUPPORT_LIMIT(96.2)"					HIGH	NO	"HEIGHT( 125 ), RADIUS( 50 ), SCALE( 138 ), PROJECTILE_TYPE( NONE ), SAMURAI( YES ), MARCH_SPEED( 9 ), RUN_SPEED( 20 ), CHARGE_SPEED( 22 ), MIN_TURNSPEED( 2 ), MAX_TURNSPEED( 8 ), TURN_TO_MOTION_SPEED( 8 ), MAX_INMOTION_TURN( 96 ), FORMATION_WIDTH_SPACING( 115 ), FORMATION_LENGTH_SPACING( 125 ), ENGAGEMENT_THRESHOLD( 2000 ), CHARGE_BONUS( 8 ), MELEE_BONUS( 5 ), DEFENCE_BONUS( 5 ), ARMOUR_LEVEL( 7 ), HONOUR_LEVEL( 8 ), AMMO( 0 ), FORMATIONS_PREFERRED_NUM_ROWS( 3 )"	NO		"own_unit_tooltip1, own_unit_tooltip2, other_unit_tooltip1,  other_unit_tooltip2"	HORSE	"MKNIGHT, YES, YES, KHorse"		ALL_FACTIONS		"Missile, Shocktroop, Spear, Cavalry"	"SKIRMISH(0), ADVANCE_PARTY(1),
OUTFLANKING_FORCE(1), MAIN_BODY(1), HOLD_TERRAIN(0), RESERVE(1), REINFORCEMENT(1), ASSAULT(2), ASSAULT_COVER(0), ASSAULT_COVER_CASTLE_ATTACK(0), COVER(0)"	MUSLIM		0	UNCONTROLLED		CAV	YES	0.5	NO	0	0	"BerberCamel, bedouincamelwarriors"			ChivalricFootKnights	yes	SWORD			ALL_FACTIONS
LateRoyalKnights	CAVALRY	650	25	1	0	80	20	1	PREFERRED					"POVERTY_STRICKEN(22.6), DESPERATE_DEFENCE(22.6), CATHOLIC_EXPANSIONIST(180.8), CATHOLIC_NAVAL_EXPANSIONIST(180.8), CATHOLIC_TRADER(226), CATHOLIC_CRUSADER_TRADER(226), CATHOLIC_EXPANSIONIST_CRUSADER(180.8), CATHOLIC_DEFENSIVE_CRUSADER(180.8), POPE(113), CATHOLIC_DEFENSIVE(180.8), CATHOLIC_ISOLATIONIST(113), ORTHODOX_DEFENSIVE(180.8), ORTHODOX_EXPANSIONIST(180.8), ORTHODOX_STAGNANT(226), MUSLIM_PEACEFUL(226), MUSLIM_EXPANSIONIST(180.8), MUSLIM_DEVOUT(180.8), BARBARIAN_RAIDER(90.4), REBELS(226), CLOSE_TO_SUPPORT_LIMIT(146.9)"					LATE	NO	"HEIGHT( 125 ), RADIUS( 50 ), SCALE( 138 ), PROJECTILE_TYPE( NONE ), SAMURAI( YES ), MARCH_SPEED( 9 ), RUN_SPEED( 20 ), CHARGE_SPEED( 22 ), MIN_TURNSPEED( 2 ), MAX_TURNSPEED( 8 ), TURN_TO_MOTION_SPEED( 8 ), MAX_INMOTION_TURN( 96 ), FORMATION_WIDTH_SPACING( 115 ), FORMATION_LENGTH_SPACING( 125 ), ENGAGEMENT_THRESHOLD( 2000 ), CHARGE_BONUS( 8 ), MELEE_BONUS( 5 ), DEFENCE_BONUS( 7 ), ARMOUR_LEVEL( 9 ), HONOUR_LEVEL( 8 ), AMMO( 0 ), FORMATIONS_PREFERRED_NUM_ROWS( 3 )"	NO		"own_unit_tooltip1, own_unit_tooltip2, other_unit_tooltip1,  other_unit_tooltip2"	HORSE	"LAKNIGHT, YES, YES, ArmHorse"		ALL_FACTIONS		"Missile, Shocktroop, Spear, Cavalry"	"SKIRMISH(0), ADVANCE_PARTY(1),
OUTFLANKING_FORCE(1), MAIN_BODY(1), HOLD_TERRAIN(0), RESERVE(1), REINFORCEMENT(1), ASSAULT(2), ASSAULT_COVER(0), ASSAULT_COVER_CASTLE_ATTACK(0), COVER(0)"	MUSLIM		0	UNCONTROLLED		NONE	YES	0	NO	0	0	"BerberCamel, bedouincamelwarriors"			ChivalricFootKnights	yes	SWORD			ALL_FACTIONS
EarlyRoyalGhulamKnights	CAVALRY	300	25	1	0	80	20	1	PREFERRED					"POVERTY_STRICKEN(55), DESPERATE_DEFENCE(11), CATHOLIC_EXPANSIONIST(88), CATHOLIC_NAVAL_EXPANSIONIST(88), CATHOLIC_TRADER(110), CATHOLIC_CRUSADER_TRADER(110), CATHOLIC_EXPANSIONIST_CRUSADER(88), CATHOLIC_DEFENSIVE_CRUSADER(88), POPE(55), CATHOLIC_DEFENSIVE(88), CATHOLIC_ISOLATIONIST(55), ORTHODOX_DEFENSIVE(88), ORTHODOX_EXPANSIONIST(88), ORTHODOX_STAGNANT(110), MUSLIM_PEACEFUL(110), MUSLIM_EXPANSIONIST(88), MUSLIM_DEVOUT(88), BARBARIAN_RAIDER(44), REBELS(110), CLOSE_TO_SUPPORT_LIMIT(33)"					EARLY	NO	"HEIGHT( 125 ), RADIUS( 50 ), SCALE( 138 ), PROJECTILE_TYPE( NONE ), SAMURAI( YES ), MARCH_SPEED( 9 ), RUN_SPEED( 20 ), CHARGE_SPEED( 22 ), MIN_TURNSPEED( 2 ), MAX_TURNSPEED( 8 ), TURN_TO_MOTION_SPEED( 8 ), MAX_INMOTION_TURN( 96 ), FORMATION_WIDTH_SPACING( 115 ), FORMATION_LENGTH_SPACING( 125 ), ENGAGEMENT_THRESHOLD( 2000 ), CHARGE_BONUS( 8 ), MELEE_BONUS( 3 ), DEFENCE_BONUS( 4 ), ARMOUR_LEVEL( 4 ), HONOUR_LEVEL( 6 ), AMMO( 0 ), FORMATIONS_PREFERRED_NUM_ROWS( 3 )"	NO		"own_unit_tooltip1, own_unit_tooltip2, other_unit_tooltip1,  other_unit_tooltip2"	HORSE	"MAILHCAV, YES, YES, LiHorse"		ALL_FACTIONS		"Missile, Shocktroop, Spear, Cavalry"	"SKIRMISH(0), ADVANCE_PARTY(1),
OUTFLANKING_FORCE(2), MAIN_BODY(1), HOLD_TERRAIN(0), RESERVE(1), REINFORCEMENT(1), ASSAULT(2), ASSAULT_COVER(0), ASSAULT_COVER_CASTLE_ATTACK(0), COVER(0)"	MUSLIM		0			CAV	YES	1	NO	0	0	"BerberCamel, bedouincamelwarriors"			SaracenInfantry		SWORD			ALL_FACTIONS
HighRoyalGhulamKnights	CAVALRY	350	25	1	0	80	20	1	PREFERRED					"POVERTY_STRICKEN(0), DESPERATE_DEFENCE(12.6), CATHOLIC_EXPANSIONIST(100.8), CATHOLIC_NAVAL_EXPANSIONIST(100.8), CATHOLIC_TRADER(126), CATHOLIC_CRUSADER_TRADER(126), CATHOLIC_EXPANSIONIST_CRUSADER(100.8), CATHOLIC_DEFENSIVE_CRUSADER(100.8), POPE(63), CATHOLIC_DEFENSIVE(100.8), CATHOLIC_ISOLATIONIST(63), ORTHODOX_DEFENSIVE(100.8), ORTHODOX_EXPANSIONIST(100.8), ORTHODOX_STAGNANT(126), MUSLIM_PEACEFUL(126), MUSLIM_EXPANSIONIST(100.8), MUSLIM_DEVOUT(100.8), BARBARIAN_RAIDER(50.4), REBELS(126), CLOSE_TO_SUPPORT_LIMIT(44.1)"					HIGH	NO	"HEIGHT( 125 ), RADIUS( 50 ), SCALE( 138 ), PROJECTILE_TYPE( NONE ), SAMURAI( YES ), MARCH_SPEED( 9 ), RUN_SPEED( 20 ), CHARGE_SPEED( 22 ), MIN_TURNSPEED( 2 ), MAX_TURNSPEED( 8 ), TURN_TO_MOTION_SPEED( 8 ), MAX_INMOTION_TURN( 96 ), FORMATION_WIDTH_SPACING( 115 ), FORMATION_LENGTH_SPACING( 125 ), ENGAGEMENT_THRESHOLD( 2000 ), CHARGE_BONUS( 8 ), MELEE_BONUS( 3 ), DEFENCE_BONUS( 5 ), ARMOUR_LEVEL( 5 ), HONOUR_LEVEL( 6 ), AMMO( 0 ), FORMATIONS_PREFERRED_NUM_ROWS( 3 )"	NO		"own_unit_tooltip1, own_unit_tooltip2, other_unit_tooltip1,  other_unit_tooltip2"	HORSE	"SMAILCAV, YES, YES, LiHorse"		ALL_FACTIONS		"Missile, Shocktroop, Spear, Cavalry"	"SKIRMISH(0), ADVANCE_PARTY(1),
OUTFLANKING_FORCE(2), MAIN_BODY(1), HOLD_TERRAIN(0), RESERVE(1), REINFORCEMENT(1), ASSAULT(1), ASSAULT_COVER(0), ASSAULT_COVER_CASTLE_ATTACK(0), COVER(0)"	MUSLIM		0			CAV	YES	1	NO	0	0	"BerberCamel, bedouincamelwarriors"			SaracenInfantry		SWORD			ALL_FACTIONS
LateRoyalGhulamKnights	CAVALRY	425	25	1	0	80	20	1	PREFERRED					"POVERTY_STRICKEN(15.1), DESPERATE_DEFENCE(15.1), CATHOLIC_EXPANSIONIST(120.8), CATHOLIC_NAVAL_EXPANSIONIST(120.8), CATHOLIC_TRADER(151), CATHOLIC_CRUSADER_TRADER(151), CATHOLIC_EXPANSIONIST_CRUSADER(120.8), CATHOLIC_DEFENSIVE_CRUSADER(120.8), POPE(75.5), CATHOLIC_DEFENSIVE(120.8), CATHOLIC_ISOLATIONIST(75.5), ORTHODOX_DEFENSIVE(120.8), ORTHODOX_EXPANSIONIST(120.8), ORTHODOX_STAGNANT(151), MUSLIM_PEACEFUL(151), MUSLIM_EXPANSIONIST(120.8), MUSLIM_DEVOUT(120.8), BARBARIAN_RAIDER(60.4), REBELS(151), CLOSE_TO_SUPPORT_LIMIT(63.42)"					LATE	NO	"HEIGHT( 125 ), RADIUS( 50 ), SCALE( 138 ), PROJECTILE_TYPE( NONE ), SAMURAI( YES ), MARCH_SPEED( 9 ), RUN_SPEED( 20 ), CHARGE_SPEED( 22 ), MIN_TURNSPEED( 2 ), MAX_TURNSPEED( 8 ), TURN_TO_MOTION_SPEED( 8 ), MAX_INMOTION_TURN( 96 ), FORMATION_WIDTH_SPACING( 115 ), FORMATION_LENGTH_SPACING( 125 ), ENGAGEMENT_THRESHOLD( 2000 ), CHARGE_BONUS( 8 ), MELEE_BONUS( 3 ), DEFENCE_BONUS( 7 ), ARMOUR_LEVEL( 7 ), HONOUR_LEVEL( 6 ), AMMO( 0 ), FORMATIONS_PREFERRED_NUM_ROWS( 3 )"	NO		"own_unit_tooltip1, own_unit_tooltip2, other_unit_tooltip1,  other_unit_tooltip2"	HORSE	"LAKNIGHT, YES, YES, ArmHorse"		ALL_FACTIONS		"Missile, Shocktroop, Spear, Cavalry"	"SKIRMISH(0), ADVANCE_PARTY(1),
OUTFLANKING_FORCE(1), MAIN_BODY(1), HOLD_TERRAIN(0), RESERVE(1), REINFORCEMENT(1), ASSAULT(2), ASSAULT_COVER(0), ASSAULT_COVER_CASTLE_ATTACK(0), COVER(0)"	MUSLIM		0	DISCIPLINED	FORMED	CAV	YES	0	NO	0	0	"BerberCamel, bedouincamelwarriors"			SaracenInfantry		SWORD			ALL_FACTIONS
